0.5280765081973028,0.051237160266910664,0.4206863315357864
0.13730844800169753,0.8626915519983025,0.0
0.3227700855529605,0.005257684199654676,0.6719722302473848
0.7922797580362004,0.05687660784895394,0.1508436341148456
0.16248038347911306,0.006139678670857042,0.83137993785003
0.37374687271841395,0.0,0.6262531272815861
0.9,0.05,0.05
0.16205083073416707,0.0638633783640345,0.7740857909017983
0.16666666666666663,0.752787538163663,0.08054579516967035
0.6942722758027893,0.13273116883749883,0.17299655535971195
0.3771572283532953,0.43209754336632644,0.19074522828037813
0.46992532158313627,0.07940203448811012,0.45067264392875367
0.804809209385076,0.0,0.19519079061492398
0.8,0.0,0.2
0.7056895443233285,0.0,0.2943104556766715
1.0,0.0,0.0
0.7052653403309377,0.0,0.29473465966906226
1.0,0.0,0.0
0.5981472995758076,0.0,0.4018527004241924
0.7860176115100067,0.0,0.21398238848999337
0.9122951684323277,0.0,0.08770483156767231
0.0,0.0019155720641117226,0.9980844279358883
0.08301536985891295,0.0,0.9169846301410871
0.5305087310904392,0.0,0.4694912689095609
0.4731762284502331,0.0,0.526823771549767
0.6438410315686707,0.0,0.3561589684313294
0.7035939998562258,0.010691714429488434,0.2857142857142857
0.4383225526452057,0.15096869950729175,0.41070874784750255
0.5309337941067345,0.10812952253285403,0.3609366833604115
0.26269848908060306,0.334466809396433,0.4028347015229639
0.7893037865674255,0.0012348252786253495,0.20946138815394919
0.6931848523898793,0.0,0.30681514761012074
0.5458267573399086,0.0,0.4541732426600914
0.3590168592358069,0.07346293649701621,0.567520204267177
0.8134022292221021,0.0,0.1865977707778978
0.7560486498600355,0.1111111111111111,0.13284023902885342
0.8279790932471375,0.0,0.17202090675286247
1.0,0.0,0.0
0.9069139746352257,0.0,0.09308602536477434
0.9928086967600287,0.0,0.007191303239971318
0.10068000446389447,0.6675954350998841,0.23172456043622136
0.3872565823090228,0.03923014132124045,0.5735132763697368
0.4107174238840728,0.13698774451725945,0.4522948315986678
0.03357687842960538,0.2471570042163587,0.719266117354036
0.670226084146483,0.0,0.3297739158535171
1.0,0.0,0.0
0.3548538676475709,0.4812562273013008,0.16388990505112844
1.0,0.0,0.0
0.8763765550005209,0.0,0.12362344499947912
0.7167709913308302,0.005959757242202241,0.2772692514269675
0.8114692423317846,0.0,0.18853075766821534
1.0,0.0,0.0
0.3506555600031491,0.0037133944314310108,0.6456310455654198
0.8561150935590666,0.0,0.14388490644093352
0.4650051581256107,0.2854167467205251,0.2495780951538642
0.5196235760791672,0.0,0.48037642392083285
0.3433499974171316,0.0460005802071893,0.610649422375679
0.12485237365001456,0.8751476263499854,0.0
0.12490797384908355,0.0,0.8750920261509165
0.5,0.11335046452004945,0.3866495354799506
0.29401491064913765,0.32437867543668497,0.38160641391417743
0.26468796506182335,0.13823563968746072,0.597076395250716
0.2070080143780837,0.14121011773304104,0.6517818678888753
0.28144505514950163,0.232314774356177,0.4862401704943214
0.19836601923016475,0.29870597420897166,0.5029280065608636
0.5158028546483688,0.10397794044747104,0.3802192049041601
0.4769693157066231,0.007418826216060425,0.5156118580773166
0.5618181998646802,0.049173053406462594,0.3890087467288574
0.028830301729027633,0.6666666666666665,0.30450303160430575
0.1612303049438078,0.2885049872158314,0.5502647078403607
0.5156153371243695,0.2,0.28438466287563047
0.1613036531460947,0.1728960284981542,0.6658003183557512
0.19911606031874782,0.003279015683430011,0.7976049239978221
0.4444444444444444,0.01699004822968202,0.5385655073258735
0.33766286506624554,0.06796619496004437,0.59437093997371
0.5219733260829664,0.20208854449411884,0.2759381294229148
0.17837141509960833,0.18305395016096773,0.6385746347394239
0.5736602573182595,0.005527286721350514,0.42081245596038985
0.572122927794922,0.07482340468626625,0.3530536675188118
0.41334385517170563,0.043633202192591,0.5430229426357034
0.530288277054055,0.4264943933635388,0.0432173295824062
