0,1,2
0.28741933085698324,-0.6449157266734499,0.20012954320874551
0.9602687186031627,-1.7985383851384569,0.11183568815693778
0.6349928762210564,-1.7460665740225836,0.31366737269768563
0.0888538870885525,-0.8668412488571724,0.4207820122773936
-0.23504747913808036,-0.38738012358553897,0.4645048594400557
-0.26986866109114943,-0.06673275463874982,0.3740238826085763
-0.8123932578346573,-0.046149891744601414,0.7322345471147278
-0.19319349101252817,-0.6646433335599464,0.5272383486308609
-0.1189500614090548,-0.5801255364316653,0.46621733832075046
0.7354423299826398,-0.670129849061264,-0.07589193707797669
1.1580715479458727,-2.3945325839728158,0.16263325961966427
-1.4338814040325907,-0.20003842374712896,1.195252467261341
-0.4319400075069893,-0.8378642036723242,0.7222277621476989
0.3003877105472841,-0.13931221155271953,0.04225043226211118
0.6877261331578327,-0.31207404069398315,-0.15739667273870978
-0.13169490824056582,-0.004053453437953652,0.27533586800008264
-0.6021196601365916,0.06649659321054002,0.5684437812240274
0.8662130858332974,-0.9837603321977957,-0.05870178852845985
-0.374942746352354,-0.6453202280880657,0.6306050188119824
0.46949174028393803,-0.43784470227611044,0.019578203980271
-0.5324438115016965,0.2442978063797152,0.4708894444419521
0.7937523156414872,-0.4419661301411825,-0.18533891643022762
0.6911207303196711,-1.4532083376136127,0.19080617343825554
-0.39278390996613843,-0.372239298404197,0.5666567778672869
-0.3842312239454099,-0.5730082481296573,0.612088310681822
-0.6905961845145384,-0.7090757680754761,0.8471942744443972
0.5089150066182375,-1.1864158815404215,0.22383784934930254
0.9067394568239527,-0.14319793876222442,-0.35385887422549483
-0.14260417277470308,-0.13350797368650635,0.33102840519561505
0.09520957435608875,-0.684210720266943,0.3492927297932781
-0.03647918476740745,-0.9470434319900667,0.5007890869452623
-0.5206374763034964,0.33744809108315454,0.4312983740076471
-0.5446277703501797,-0.27933523189223997,0.6305589768167852
-0.5833848212322746,-0.30965005237840787,0.6723847919397311
-0.28906462606526456,-0.7984353167823408,0.620983557960268
0.11215597650407433,-0.05501622195780006,0.14410091986029763
0.2648101050849041,-0.9809817229534383,0.3165060650971963
0.08407751853602932,-0.6902730705576354,0.3507680214058094
0.006020205206715379,-1.0463164078079024,0.5029930158807404
-1.0837018669549916,-0.9932880551932378,1.1873732444125153
-0.08379804992425335,0.7549214864266464,0.018528656478575718
0.2819869212659315,-0.8002465007069823,0.2588195618305945
-0.10784201173330442,-1.466588908913361,0.7033356387866948
0.9118604235128935,-1.3027477545195005,-0.007498768733093662
0.42010071462552967,-0.7755815938240328,0.1550835443010379
-0.9481359722427191,1.1443511700625815,0.47065527342327407
-0.7028131691214494,-0.2171148486169323,0.7229630157506481
-0.23861465982468683,0.13073398925355448,0.31224589759736693
0.7839908991682951,-1.5670205085305953,0.1543456121692897
-0.4210950175347868,-0.7443989410164507,0.6863210579548801
-0.3810556040671759,-0.3278610147593624,0.5386997679056256
-0.36863961833402964,0.36733867650908075,0.33068815963821035
-1.4825641199469852,-0.6170150139605514,1.3415697597395206
0.5376081805554863,-1.5020441880223563,0.3039564683407532
0.06526521586130977,-0.4795752875954527,0.29810961694990573
-0.040025840731525646,-0.2666709278734976,0.30147641866180336
-0.1548689979538079,-0.14289918624490047,0.33731013910123026
0.3861426277850507,-1.1192871746697823,0.27752774430200666
-0.3305162856570029,-0.5093652720366347,0.5653525131786058
-0.470827337117519,-0.8252829344445216,0.7469116878926911
-0.5890053955492969,-0.5071136602199665,0.7280707161714022
0.6544288504610529,-0.9986941355298983,0.07507982117165617
0.7427335239188743,-0.47963717052530813,-0.14638197772610342
-0.4708758461499755,-0.8670286330828186,0.7596078630868284
1.1387581091453123,-1.5231340891752012,-0.07459638064741939
0.25565402335786386,-1.6929519322322584,0.529128185949678
0.5902782436325081,-0.5151525437274187,-0.02471962412181949
0.0567335724876839,-1.2052046465831616,0.5158349319783376
-0.15646029294802805,-1.2479611707418106,0.6776091408121059
-0.12556260446243303,0.17151577125247933,0.22763353059478025
-0.27793064657538413,-0.3335949464204543,0.46481598152765596
0.0461580684312365,-0.9223780850839398,0.44212949202461815
-0.7151809520327679,-0.5916363761703481,0.8362325112790514
-0.8743594415074507,0.2699690659262033,0.6630924717652646
0.7393351126900163,-0.7548955258333452,-0.062316420551806966
1.1138224521569624,-2.029696724063321,0.0783486858613125
-0.8983117733182022,0.39903110138555414,0.6549732918577938
-0.48973158502986514,-0.7038503222640925,0.7402711431329335
-0.37882916388967675,-0.8063941422574165,0.6946867018426357
0.2571134069305851,0.08031040876163689,0.0029383697819384347
0.8900217640668275,-0.9278159033689122,-0.10069727988488762
-0.3511006085942611,-1.343233360940241,0.8231237099561939
0.21790132430833212,-0.8160405594576484,0.30808242495888327
-0.06504498994018111,-0.7961303990325999,0.4740801524049348
0.4897896446791273,-1.5264580930319385,0.3309940914237095
-0.6801062379909768,0.5548304134926476,0.4778633520023384
0.20472032129013895,-0.026428490230375124,0.07545765817681947
0.24959467213124045,-0.9671908421937699,0.3313675518344301
0.2945693515189062,-1.417642810201372,0.4376259809698356
0.4882296917682349,-0.5411248636731136,0.04007502357153382
-0.06074434716084247,-0.7978024332870299,0.490214194070503
0.053243504274888595,-0.13450903227623712,0.19975331382393455
-0.8795662356646352,0.3581981648166583,0.6569279505461221
0.3910801380761845,-0.5677383403458568,0.11140002403558899
-0.9493549009899822,-0.6836120519350267,1.0150583734646967
-0.5208934098285329,-0.321399796974635,0.62732510457234
-0.23834665247635028,0.06664682768641847,0.33182261642312183
-0.35658506574706866,0.19164014957241846,0.3726648528865749
0.7529116807487891,-1.4640438246741705,0.1502358704153155
-0.06314830636912552,-0.22111216719873447,0.2956331092018429
0.7225558383051519,-0.6674867893256149,-0.07634337579758133
-0.02714621267213401,-0.9382122757444203,0.5037277602867816
-0.04090924797006402,-0.6453110109632875,0.4232281398574095
0.12230380727525919,-0.0323868191513458,0.11859378027003423
0.3484231989846056,-1.9286201089170874,0.5410672472809618
-0.4430750175281808,0.024377746862444444,0.46653655052102433
0.27671713995315195,-0.49905396712973304,0.16752869166374693
0.497236900384515,-1.6214547104021853,0.35871795806468193
0.4024257343268389,-0.38947050360538643,0.04180845364583329
0.5222235977303747,-1.3160671799589192,0.2476852180464111
-0.34103303524999795,-0.9855699774440428,0.7025110561250377
-0.18603827262895803,-0.9256314699090162,0.5971082273745965
0.038666924885486106,-0.019640005597127228,0.17080297865224714
0.16271978089413566,-0.9661377443228754,0.3741598599947704
-0.4489254973381278,0.15680150609120375,0.4431037793926486
0.1946141649593413,-0.7522217304355295,0.29269859139908744
-0.08905961790799141,-1.1169436533106476,0.5826680959823715
-1.3658832484494834,-0.484091765757835,1.2210431664681631
-1.1096828726804473,1.414099879236858,0.4954048498063059
-0.9531273643543033,0.2685636662894535,0.7296783451011398
-0.29270999347481796,-0.20414350118508623,0.44245677332357186
0.8253663794236096,-0.5118146137869368,-0.17842069916316333
0.6876391945250757,-1.6148704460145984,0.2478048856722656
-0.20645950703880045,-0.9919058680778341,0.6219782622226391
-0.10438878226096861,-0.4536971807937524,0.3978727778543329
0.44728480337487087,-0.9073986948492356,0.17553355072889007
-0.5954606687376854,-0.13089383464173482,0.6202443952736053
0.7386075662657753,-2.0879366007721094,0.3379297237246372
0.18311723914277403,-0.680364904391964,0.28011068737375766
-0.7586168030589794,-0.32712669286661494,0.7820797717048896
0.6386310170873335,-1.0391150034074068,0.09130397153378048
-0.26869601330802084,-0.7234130270164624,0.5970929576338065
-0.269358973840211,-0.5986461307113422,0.5520459233166553
0.2677750447442204,-1.0636198584617924,0.3374153782932327
0.6004128302438212,-0.5105143112081781,-0.04145954423593903
-0.006020281813622699,-1.3756667975630967,0.6058955329347699
0.16213583329853712,-1.3269253616648446,0.4790429444582498
-0.12647410602603407,-0.4066623636702119,0.3925213262988112
0.09731174847547787,-0.5043877284333974,0.28393082919650214
0.3882429684490185,-0.18683553749383322,-0.005826082509079388
-0.4290145799895155,0.21850978812156685,0.41084514126609006
0.3902164984113532,-1.1605952751890294,0.28621750162794735
1.0618536496750737,-1.085537363993702,-0.16218500245130915
1.9290350408739079,-1.1678533852806918,-0.7116723948024871
0.7562482906819348,-0.6652486409749371,-0.09578096744282831
0.39054004714954194,-1.0121627576804024,0.2577325175274744
1.11675294076275,-1.104408255423993,-0.1963536302939752
-0.4554037082541653,0.17891476090085606,0.4388990393678049
0.25091539211214275,-0.13062730206700313,0.06972584359803205
