0,1,2,3,4,5
0.11027029819605266,-0.1323436573782117,0.11106515898964403,0.22057032520047037,0.46113127578167445,0.20505415117217377
-0.2924639300747611,0.12232449094366797,0.06346998824863072,-0.25458564856467975,-0.5590986157048491,-0.45437412644554603
0.19373488801213876,-0.3922032004343453,-0.4442410342130171,0.14861711757678986,-0.6321131872143515,0.056136848702346524
-0.0200348846075492,0.07573838882951539,0.046607251652496726,0.43426365671330724,0.10649779147287856,-0.2310484671031928
0.2339331688606121,0.3754115112939101,0.16893216987647014,-0.11154558609790757,-0.23294064483912172,0.17156909214416904
-0.18981606405498347,-0.04008375683887968,0.060229439801674396,-0.3363679338044787,-0.21125377302095508,-0.012202157496342776
-0.3636311497168392,-0.3171986281618354,-0.7979556937591697,-0.24740831290786294,-0.7934985522739073,0.33955748013471937
-0.116325457030019,0.22236753739437345,0.5104533680376189,0.011766591622873246,-0.3003806878969166,0.09912574479213364
0.09397313816122814,0.84069145343595,-0.034209774631248906,-0.4945448490776777,-1.4963723659652475,-0.10794543505119969
-0.012720307720226021,0.2591086276055057,-0.3203315761992157,-0.431220010123217,-0.2045002386043868,-0.28552981168866554
-0.0932681220640769,0.2865948823511109,-0.3307229862828642,-0.39120410505856534,-0.33017834985097283,-0.02727351526281539
0.2752029458190738,0.44021458141885683,0.34666590956513843,-0.008365234582662102,-0.796695410054132,0.19976447744376138
0.0579985173743448,0.21272971400304613,0.03424153577243562,0.3056481910710261,-0.05221221703457714,0.057478405194712055
-0.13740670637763258,0.3413968836143903,0.28809669078502304,0.042051599943473905,-0.21892425607707086,-0.022743680313422443
0.24888853384753706,-0.44808414912863287,-0.7517849851294712,0.4136926944830808,0.339218237279506,-0.11130896410012919
0.09516510651120194,1.1459574533397723,0.025081581447737155,-0.8825066428689247,-1.0740499607672866,0.01081996673211684
0.34581212065036854,0.3756191379207299,0.5999319660500554,0.24374078131787158,0.38894807944096454,0.2884899900366515
-0.3791096323690065,-0.25433753200065,-0.10926593635296991,0.05497580712887497,-0.24366852606906825,-0.4131462085548025
0.11952088872414571,0.7935680639277563,-0.34848199248002293,-0.5363787693202984,-0.03706110706217282,0.4244903361256824
-0.027796933653262766,-0.43175715449555474,-0.2658014621168026,0.21232855584665905,0.44306826061957133,0.42852891581491664
0.37996902000040905,-0.3625376470450913,0.055634769548503875,0.7316364422152983,1.363479766468712,-0.2312404493075921
0.04224978632713128,-0.8219064307556317,-0.10825686772455731,-0.3659296838688688,0.10239179308912105,0.23482069554313
0.05662266248563737,-0.28705316613740917,0.3164139747631264,-0.06786751780601939,0.534067737045024,0.203583980567059
-0.1812833469029854,-0.1343562997354368,0.08084192040133585,-0.5467431495831578,-0.20422214967806163,-0.3380642375752513
0.04000750825283027,-0.18462819027335156,-0.016006284699022145,0.3551690769113207,0.7088684382142257,-0.354200831058463
0.03062676500591123,-0.6009802738175344,-0.08287783372973855,0.1636000278648826,0.1899241704807686,0.04144049894829045
0.18255066391728345,0.3818971202809621,0.4907558103470462,-0.08041923067565812,-0.4522386435383132,0.31555378010527824
-0.48203408603838455,-0.3972444045996953,-0.2742440704286059,0.19773265005244095,-0.0377728663762124,-0.3145089547420017
0.0254942281470054,-0.5566086049173723,-0.3999830093435456,0.13451041851926837,1.1657175975012373,-0.3258523747065714
0.15569546725946268,0.2629815313154451,0.5822595422638539,0.08413440876142952,-0.38616673587659694,0.15786510514124494
