0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.4395770751257555,1.7484652056470746,-1.5363140465916645,0.8131574995060763,0.35682009441810697,1.4553735984058773,0.49601612738962425,1.0433837642854848,-2.0015453826916216,-0.6110308581605908,-1.3058391312898456,-0.5978095377191711,-1.1894503666622027,1.8845879517618531,-1.5552422200447031,-1.9319713576101798,1.3853916466349512,0.8027005653962903,-0.6620884640757165,-0.146108765098451,1.281079952372628,-1.4840525753519207,-0.425588867200949,-1.7329505840847357,1.6101797124793404,-0.3142040999180774,-1.0753346922758926,0.89156984988392,-0.5387246949655965,-1.7539457383799766
2.122268561753506,0.8812397348717546,-1.1348077484535528,0.3567518407798677,-0.4097796389570788,1.04498228997444,0.7717570590704536,1.617006120315963,-2.439799975271354,-2.1927479682604134,-2.3583527940253917,-1.0575291130004878,-1.5566284801816677,2.7435105787853464,-1.858729464312827,-3.628368112198065,3.4296057630836927,0.7194005701838005,-2.143706936750828,-0.48030491676560716,1.9967715560476813,-2.197971159333214,0.4313126977012966,-2.1277459655768904,1.5682593519945718,-1.334132267903161,1.132414129585818,1.264340967323273,-0.20060957624074474,-2.237345682278438
1.4922212043369851,1.020350874212839,-1.4116115196182752,0.30372698542351406,-0.49686209265883763,2.079648904435713,1.3616530367965263,2.096426746810233,-2.7836343429822437,-2.2823282906409936,-2.230621467851977,-1.3882726823928133,-0.7579883115698064,2.6933064861646847,-1.6269091077381983,-3.539676170726916,1.6287949503642276,0.9246081409092618,-1.6208042230225475,0.0199150102654158,1.9894486066137402,-1.7857818849342508,0.31974866027720766,-1.4846177154723632,1.0986361843721761,0.04275645244479817,0.12044817574692646,0.4996061292694376,0.35586639119125624,-2.6176580727809964
1.5907919749174178,2.5542538173490317,-2.1381874359911843,0.7082767519279985,1.9223842659037467,2.5495436586844744,0.2823248083450539,0.2574328610727307,-2.8445126589090806,-1.8122779428871378,-1.0101985523945034,-1.7223992659506782,-1.4117693525559263,1.5693267074171842,-1.7011594222216588,-2.253974831934955,1.2172253885886812,2.6812630639827852,-2.2856294916953828,-0.10554206826711948,0.7027156285339479,-1.1183862698150688,0.16430112590108004,-2.1798688090185574,2.6431353649252984,-0.9845166718927206,-1.033061702573384,0.371310984493271,-0.6647611010242235,-3.160298649072027
1.833721658028934,1.6571488109019326,-2.029349870340253,0.5669458811789536,0.9835968195604559,1.861826559902786,0.09352611139106597,0.7219873566909792,-1.2940711687489546,-1.2945790098437528,-1.0184227360530151,-0.5189647161618107,-0.8637455086258087,1.3171432203078417,-1.7883843474197585,-1.3347491722511153,1.4553026244824445,0.44923870987945475,-0.35872630226467733,-0.39447977794409955,0.6809795460266108,-1.009259067294298,0.029331755774412986,-1.4693962910379779,1.4660990673795178,-0.49115756028236446,-0.6643693985957911,0.3653829621068927,-0.6816682452550086,-1.262644776574902
2.280661013460093,1.260864520732728,-1.607696086648638,2.2582678536625975,1.2619243423685116,1.311764232245302,-0.11006490236163265,0.04059638057994596,-2.050251560658037,-1.9477035881223748,-1.2000669525331638,-0.10444579376520309,-1.1025524859399882,1.3731840709405772,-1.2947303930450849,-1.9084442664033738,1.1956191726480974,0.38378622813111085,-0.894129242152255,-0.6455072646738154,1.69268346165294,-1.0211725283347668,0.08012295005443763,-1.7493356840192726,1.8513788093475552,-1.0293455051178062,-1.0140555320369653,0.5139340584158247,-0.7345073204091069,-1.0123369022798734
2.0084661749211365,3.1668457358233564,-2.8920014821650963,-0.08927130331231287,1.0341990098242548,2.9961110122720243,-0.8776380290430922,0.593180845805511,0.13623631031648037,-1.156880939496274,0.13773822232518093,-0.2313916763221595,-1.0441552207895621,0.6795982509806276,-3.0998267798086485,-0.593481304825029,0.17571943538300502,0.5820869034873478,-0.39440490211494256,-0.8516782789674311,0.435088591805127,-0.02350304288915418,-0.6666277316453044,-1.6764193002130532,2.1261233338211203,-0.45886687742576876,-1.728632248460213,0.47246667206717974,-1.4060378530383866,-0.5346021382936136
1.9714593631129147,2.1753417086966054,-1.4755859583817732,1.0382830861370338,0.16596805955342722,2.159017808128416,-0.04653612392184784,1.1203492894900404,-1.8127434322444251,-1.5167063238024525,-1.3575432359469253,-1.17847708891023,-1.5278748839096228,1.4362300609569971,-2.327351734827968,-2.1418679341411235,1.3492968227901179,0.6098067429137903,-0.9055642320795949,-0.16485708916730027,1.3197119613933808,-1.626307258458603,-0.31204063046821334,-2.1336448411352413,1.8101517674262844,-0.9604554595801922,-0.4655204597278924,1.2465185303329094,-0.801946012435118,-0.8751158122279784
1.0660294371657775,1.0056836389230246,-1.1681867033902447,0.19808137461045364,0.1493328741838085,1.1034722423310328,0.868945280734952,0.8362663415695727,-1.8566441401487546,2.303410282097062,-1.1570471392423656,-1.146393255870868,-1.3763055674676765,1.559204617684557,-0.3587771810110915,-1.726633407152949,1.3845128633110624,1.0568689759799188,-1.7867978723437203,0.3001993690183834,1.1975973138412654,-0.8200091013181803,0.013608547655077923,-1.7261800096694184,1.7455168047263316,0.6304240474947395,-1.6180312480506542,0.42385402020464813,-0.531452588882531,-1.9183079662236542
1.7082821835381936,1.4843073133306206,-1.8798033502064881,0.5413180203734584,1.302866172714777,1.1067392051387606,0.8045931527870167,0.9418906094537766,-1.6111759251984792,-1.3496331333968177,-1.675456085381578,-0.41665776958538664,-1.4244493591389729,2.277088720275878,-1.2005689632398726,-2.0357954152837667,2.7790769179303347,0.08003885862569485,-1.6768314458234626,-0.47199697662354356,1.3818496498753365,-1.4830712990495283,1.3730102164947169,-1.619155866047027,0.6266199136489005,-1.2349514906305004,-0.11682555117433013,-0.06341633646967947,-0.3073209487230718,-2.2932709743101953
3.0001592466621116,0.50475615495348,-2.36738063704061,0.7116138425917775,-0.10196398050298637,1.1237909510428623,0.7828497442981549,1.7969788941695066,-3.5084450023090277,-3.0713401892892596,-2.5685570054147084,-1.3396510126308327,-1.6156039025554707,3.3434479295493276,-1.8441870437987695,-4.238868622303837,2.8220605321769194,1.293684912224623,-1.9771988873860498,-0.2258362844037602,2.2627008818419534,-2.464353408117301,0.5101775706961228,-2.261161503417601,1.7965373377425622,-1.4301237189566811,0.796831780226157,0.9459342796787011,0.9411717341949432,-3.2387425663662657
1.4801119597862769,2.4389179944452435,-2.358231485216973,-0.3557432657055373,1.9907421531145226,2.445313167211037,-0.9401305752191056,0.6018397444500097,-2.6780864813843963,-1.474178053056576,-0.329797121392583,-0.3196048654157097,-0.4129193858433488,-0.40240223320702584,-2.0760883701669823,-0.42270453747661557,-0.5405424051105883,0.3808127417970819,-0.956462434736245,0.6498993102708784,0.15465122158658312,-0.8911151311240787,2.1392649218749487,2.0961493051406292,2.8426711131270705,0.2855668532109581,-2.6888435418453045,-0.14585223180895443,0.16984027311487002,-2.504199315365838
1.9422642685275184,1.682330024452052,-1.538762991502451,1.0623804394584595,0.7719182264813275,1.885870723823005,0.18096940163884365,0.17429819127716364,-2.2333449278576865,-1.4953821404016288,-1.022885554628366,-0.9855798553092371,-0.9294088369095531,1.3032096445992092,-0.7758660218256215,-1.9509436989082038,0.8609499005835464,0.673795252757149,-1.223226788480648,0.16854218089235462,0.9863504271069602,-0.973713978489862,-0.24137441822493397,-1.4810537417920477,2.1673769223507966,0.3211751035697709,-1.379385691072067,0.4917660108733295,0.017030938853874498,-2.159451079293481
1.4869589877199638,1.5766681322422411,-1.6091581194981064,1.5221065445365398,0.7158194404386272,1.7166388713540757,0.6306062933313451,0.5532047590012034,-1.2725293680426832,-1.420342535706513,-1.0825292860116746,-0.5946773098853249,-0.904320181559935,1.4294710291357682,-1.182101581082546,-1.3167114442076921,1.1863216421979574,0.3942584738893984,-0.5025417591448699,-0.004697146101257661,0.7169198262137979,-1.0231440566650511,-0.11906812409457306,-1.6798750413826955,1.1382826493553655,-0.5132868305939065,-0.8467301187586849,0.2869903171821131,-0.2873104938599469,-1.105682026697676
1.152228825692081,1.9521911383464428,-2.2474691006411023,0.8916592390229052,0.7482101609801843,1.073316357088176,2.7877597835339087,1.2286013093661,-0.17850335527274216,-1.5651343744291442,-1.5271776365328396,-1.1565395561606904,-1.2420349437577531,2.6604115579467664,-1.481697401070989,0.2774851141847746,2.0493549000887707,0.531078612386545,-0.2184605207777339,-0.44791933239309617,0.08419570188034337,-2.2055596959094865,0.3438176539877312,-2.988026394743323,0.36262343277425607,-2.2726837156337645,0.041415680002337134,1.0078888679206839,-1.5969038189111637,-0.2680784527216988
1.329790774020559,1.3320177667086792,-1.0477727862600723,0.3479258374096999,0.8357378945252787,2.2061902069751396,0.4641467599726832,0.31937443953214656,-0.2701468530052747,0.008865370424525279,-1.126381551388214,-1.3231386298000063,-0.9868160443227494,1.4338243017790873,-1.6089466978794542,-1.4998285403729195,1.3815068531759656,0.4172905499607308,-1.1793258796782844,0.2710664036106093,0.7863747903110122,-1.317735684857588,-0.4155885762403636,-2.0786659604368762,1.8035084614662478,-0.1842359170811913,-0.675508482862607,0.14687595402196066,-0.4848907412862101,-1.146021636577819
1.2857264850915349,2.7180351492485277,-2.01445589777198,1.0459116423107189,1.709484775513857,2.4022537171878353,-0.09150658709654966,0.2401735468285809,-0.9681111951207506,-0.9789130298971024,-0.39180913555798114,-0.8109583975319726,-0.507917945827701,0.9066844940901108,-1.760667511993182,-0.2046617293432189,0.436314916437163,0.6700861064597761,-0.43601780761857806,-0.4789863753903297,0.04988777298483142,-0.7740256099059445,-0.4197987308875619,-1.6866496832345796,1.6601284444754878,-0.5914072170210098,-1.6038880134707245,0.1931821758262767,-0.7195371260622657,-0.8235271138630613
2.632329226535237,1.33381541528993,-2.0540417849529193,0.6020621257158646,0.9674678198501157,1.6509714016337025,1.0529284228692053,0.8119849818468191,-1.9302368960132246,-1.8221814803683076,-2.0103832849114194,-1.9179042929383516,-1.4751018140931988,3.0274718157058866,-1.999577990965896,-2.867958741360917,2.340615521635828,0.1093312321007417,-1.5152311712241564,-0.6279659958281971,1.8912627017290011,-2.3269025387549243,2.221046830148744,-2.025416569547094,1.5199013626276205,-2.041529259098383,-0.7022640800776752,0.6091376703693225,-0.4874879093324164,-2.453897969289661
1.482000407858757,1.806772994075018,-2.066523747117578,0.5890615389830915,0.9713066671574414,1.7010459009963652,0.0018696034242185317,0.4441341286203061,-1.7130049242844039,-1.4006461775034043,-0.23984386495095775,-0.5880429299944173,-0.25246203355721786,1.1910794827099191,-1.6402872758919687,-1.1893900312273435,0.9064082053334033,0.8358204399923933,-0.6738771110224464,-0.24992555436148134,0.5353225416512039,-1.0915789762734898,0.12957856897274003,-1.0719205362838187,1.615398993227039,-0.3758261881187562,-0.8208014796131788,0.858797321487285,-0.40807084295833,-1.6458807917486897
1.7926874977730651,0.6370935991888218,-1.6861513623736628,0.7663212165790012,0.09162822259131323,0.9586257210663942,0.8197020770113902,1.2782867661545587,-0.9458699076451343,-1.657369569468161,-1.7791731259980834,-0.38027903655630774,-1.030153384744688,2.0391791909466073,-1.1217501493561834,-2.307875843218549,2.767761492648797,-0.17258588202668276,-1.1568893630520103,0.1668094966801467,1.1702048794894486,-1.1588722406557215,0.18603248293893057,-1.5053481488254037,0.526626457133456,-0.573120852725877,1.2615407715166522,0.11466441774602311,-0.6827210648599763,-1.0311884607505606
1.3086658595919853,2.0703701720022165,-1.7448212297888233,0.8916893253451422,1.8531834062771761,1.9188129033600372,-0.19982069032168034,0.07877680864436327,-0.9298182485349666,-0.7989911286113646,-0.5184688018417201,-0.6247626627149339,-0.5978918879790446,0.530558104577984,-1.103670576631416,0.22375710004459387,0.5037595758566262,0.24220538934594615,-0.29099191681606745,-0.4611444546880731,0.5144108488756278,0.1501830196320913,0.4137068352266583,-0.926044420537128,1.073718984480639,-0.5047543577608479,-1.595828566924469,-0.19404201657713668,-0.5196872086559428,-0.8888552150160234
1.677585973006156,0.8298705381270757,-1.5680934816833723,0.5374840804338497,0.6191132427068602,0.968851098823985,0.7832791841531247,1.177575341763131,-1.3317156649227355,-0.7344289096074895,-1.6494135067965547,0.10933930994350471,-0.8677721141974667,1.8992938842941918,-1.2975872186100494,-1.6659941233422808,2.619335454623042,0.0008389678455860436,-0.918866602762111,-0.37749293549337115,0.954658951818418,-1.13213038237886,0.4263731938231551,-1.5353622658998691,0.73668053626485,-0.9756536746296045,0.3676479939399749,0.10605556872880703,-0.7236912076553296,-1.5084014340903587
2.874079308153163,0.9068314527023109,-2.184449190352638,-0.19136109858843744,0.18253822452809473,1.9258532323326978,-0.08892662820803837,1.0475587972607232,-2.1436548987444,-1.8117354966003214,-1.185667219224486,-1.3447975601447923,-0.74712861195567,2.533971828334587,-2.7556361564011875,-2.9833184759656075,1.871622776970943,0.8450626675687347,-1.732900167401721,-0.3802669725662609,1.7638053285536213,-1.72460932536119,1.502183646285171,-1.7562271791854644,1.907781581999407,-0.8275503531395485,-0.6089188849715795,0.8986068221065002,-0.5736644391480662,-2.130156067198267
1.6911976645729927,1.2434776881490082,-2.3999658622844824,0.017419725876936444,1.2001904303273314,1.7520296771054469,-0.342080797376513,1.3942958437141535,-2.275179062751909,-1.8172937097496125,-1.3740163641630443,-0.250349916975062,-0.6714897561388862,0.9820085402066053,-1.967186987679978,-1.935477781734487,1.0790443349836112,0.3467636066456544,-0.844921148389199,-0.4530064263544632,1.6093118841242515,-1.0709863231215617,1.1443017192068021,-0.47980262357432096,1.9340241891851357,-0.43468038002529213,-1.0019944706635067,0.6481753023834251,0.3232178492836447,-2.0969090141768403
1.4723687700356864,1.9190856758800516,-1.8419881450883082,0.7262678766663929,1.2597272742264187,1.759661633562242,0.09364549882465259,0.2858964999449159,-1.616246538187185,-0.8621738066693271,-0.7836586425594503,-0.6067394180429335,-0.8837016365789043,1.1512992227598269,-1.3864922595750249,-1.0305531987674559,0.7692922340033765,0.9285032501198811,-0.2305084513058097,-0.3095047008384829,0.725729638794652,-0.9221432714016911,-0.05638574631186183,-1.0297677751671825,1.5438796243531168,-0.41217732356519704,-1.3713813558952415,0.35918834540951855,-0.1381186926582463,-1.6270429040075272
1.952517779790954,2.2642050744642916,-2.476708366080638,-0.12494050588102135,0.4296629117135459,3.1216835830654057,-0.9576767687594139,0.5090190550611223,-0.8689303038334555,-1.1737769319610938,-0.4061192851656176,-0.7859402016434813,-0.7911139784753631,0.11854524048996999,-2.7686006490583286,-1.7903480590212282,0.23394355564515096,0.718322860777124,-0.6364140386445252,-0.37473228367501166,0.8896106309095881,-0.7353096264229191,-0.7840097795935987,-1.0028498510693304,2.212171578661847,2.462576744033955,-1.9066491209048417,0.9557710718752701,-0.6451603802896807,-0.668326620194109
1.7767767123301528,1.4916298534905192,-1.3883845847191274,0.30780765046360486,-0.14232544924516535,2.1943857190352585,0.3815853193868342,1.5888463684637875,-2.2180000454081985,-1.9198404986687658,-1.5432107241095325,-1.2378989981322424,-1.3076046509903603,2.1608634352189977,-2.0466574197165,-2.6722302552733628,2.003668143509142,1.0696730378400665,-1.7338221127193678,-0.052952628989282664,1.6675471337516863,-1.1203334515221566,0.4354774292483101,-1.9632429895604422,1.3784144328970227,-0.6168641401898565,-0.6156727585342506,0.8973186886303508,-0.5913233819621285,-2.232519807807016
1.5052413559146471,1.018911104792267,-0.6330211508788907,1.279808041576666,0.320945605626168,0.9700135011490573,1.2758888810914386,0.8581257068681769,-1.8223114898107673,0.10497530958932619,-1.7381422881044672,-1.018866202164983,-1.4026138136676478,2.5032963093928484,0.0023182663885295985,2.3993649915319812,2.4145026663825524,0.46985153982118155,-1.4146087971287258,-0.6032775907719004,1.0993225739533132,-1.1166450722100376,-0.5259842020478479,-2.447348795686587,0.609007070615805,-1.9993787888970203,-1.170531350179139,0.8591054199311118,-1.2920130597969994,-2.380475065513748
2.51726669682867,0.7008384044816738,-2.9511614199889498,0.021538916046794768,0.5702424172986638,1.044721323464606,0.5638321567542608,1.102807948676152,-1.4935043990842616,-2.06651918594054,-1.1556413160666446,0.3047765256464748,-0.4421455147885593,1.484898249585117,-2.10732888752721,-1.3663434760367295,1.3548654690584154,0.49987518016932114,1.1644735247096092,-1.0205177699454735,0.4360039972293436,-0.5301434662713826,0.6721479460460336,0.8355878748159019,1.1933565401093094,-0.8489632345549368,-0.6081244397213944,-0.02041471086922969,-0.5018624996745813,-0.5248356007157429
2.650041079131608,1.814942318664613,-2.647437371773917,1.4649007548542852,-0.11653614469394874,2.0184523415845073,-0.024495075603476846,0.743542586165976,-2.146706229327262,-2.0174820073269983,-1.6293602978071728,1.4491234398941066,-0.7739872237756621,1.8348202917817698,-1.7690229960215704,-2.240854026540945,1.4740884797026261,0.2691682166214028,-0.7302005310519376,-0.9893041589487632,1.0713691498871998,-1.1149102144238612,-0.6836244710736479,-1.8212269746794165,1.476104258796513,-0.6142021799778888,0.232826242336755,0.7496608730053659,-1.121813444318688,-1.910776246704207
1.4754131100477295,2.000812869686855,-1.701356874761095,1.27480034155654,0.9705390376014023,2.12412795406293,0.022768343567282613,0.41688700647545746,-1.2813568977630385,-1.267039557762787,-0.8031736502170763,-0.7405024710970256,-0.8846426824005111,1.104516504720216,-1.5054850011016847,-1.0796516228374085,0.9060842328558196,0.5439966231469077,-0.6843898893421422,-0.3146314501758361,0.7729972706764128,-0.8957954827340584,-0.21221295451502892,-1.638552317496522,1.4340516683978275,-0.4017013203811804,-1.1947508156365236,0.322354485615174,-0.26653047244945344,-0.9567690005574544
1.7916392732871005,2.3207032503043434,-2.460934971409868,0.3081905207654262,2.1121424904760104,2.4648588849589834,-0.10248684417357108,1.157780178812214,-0.38784602618037856,-0.6462740550621663,-0.4898992041952465,-0.27205997729015885,-0.07242861210815875,0.2613193085566881,-2.1077775804701777,0.2272490243896085,0.38601697659291406,0.07498506148729313,0.41016945087134776,-0.7372104023328083,-0.37099870480525116,0.026047193592447292,-0.4648318125103682,-1.3662223178117916,0.7919950561723726,-0.15465140226783242,-1.187215776598001,-0.31713664575548844,-1.0798218092891139,-0.6275894297192738
